ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
3,6E 03-26,2025-11-03 06:21:00,Long,1.1591504415011,2025-11-03 09:26:00,1.15885,SL_Long_03,-75.11,12.36,-87.47,-75.11,299.89,Europe Low,3,-1.00
4,6E 03-26,2025-11-03 09:41:00,Long,1.15915323981296,2025-11-03 10:32:00,1.1586,SL_Long_04,-138.31,12.36,-150.67,-138.31,49.19,Europe Low,4,-1.00
5,6E 03-26,2025-11-03 21:25:00,Long,1.15855030769231,2025-11-03 21:27:00,1.1583,SL_Long_05,-93.87,18.54,-112.41,-93.87,0.00,Europe Low,5,-1.00
6,6E 03-26,2025-11-04 08:14:00,Long,1.15695181818182,2025-11-04 08:24:00,1.15665,SL_Long_01,-75.45,12.36,-87.81,-75.45,62.05,Europe Low,1,-1.00
7,6E 03-26,2025-11-04 10:06:00,Long,1.15685292736172,2025-11-04 10:36:00,1.1556,SL_Long_02,-313.23,12.36,-325.59,-313.23,61.77,Europe Low,2,-1.00
8.1,6E 03-26,2025-11-04 11:01:00,Long,1.15596459938367,2025-11-04 12:19:00,1.1576,TP1_Long_03,204.43,6.18,198.25,-116.15,421.35,Europe Low,3,1.14
8.2,6E 03-26,2025-11-04 11:01:00,Long,1.15596459938367,2025-11-04 15:43:00,1.15596459938367,SL_Long_03,0.00,6.18,-6.18,-116.15,421.35,Europe Low,3,0.00
9,6E 03-26,2025-11-05 20:55:00,Short,1.15785,2025-11-05 21:01:00,1.158,SL_Short_01,-75.00,24.72,-99.72,-75.00,100.00,Asia High,1,-1.00
10,6E 03-26,2025-11-05 21:19:00,Short,1.15839821826281,2025-11-05 21:29:00,1.15855,SL_Short_02,-56.92,18.54,-75.46,-56.92,36.83,Asia High,2,-1.00
11,6E 03-26,2025-11-05 21:39:00,Short,1.15845,2025-11-06 01:59:00,1.1587,SL_Short_03,-62.50,12.36,-74.86,-62.50,100.00,Asia High,3,-1.00
12,6E 03-26,2025-11-06 02:03:00,Short,1.15875,2025-11-06 02:04:00,1.15885,SL_Short_04,-50.00,24.72,-74.72,-50.00,0.00,Asia High,4,-1.00
13.1,6E 03-26,2025-11-06 04:27:00,Short,1.15904819335938,2025-11-06 04:38:00,1.1585,TP1_Short_01,68.52,6.18,62.34,-0.45,149.55,Asia High,1,0.78
13.2,6E 03-26,2025-11-06 04:27:00,Short,1.15904819335938,2025-11-06 04:55:00,1.15905,SL_Short_01,-0.23,6.18,-6.41,-0.45,149.55,Asia High,1,0.00
14,6E 03-26,2025-11-06 09:07:00,Short,1.1613,2025-11-06 09:07:00,1.16135,SL_Short_01,-25.00,24.72,-49.72,-25.00,25.00,Europe High,1,-1.00
15,6E 03-26,2025-11-06 09:18:00,Short,1.16104819872168,2025-11-06 09:34:00,1.16145,SL_Short_02,-100.45,12.36,-112.81,-100.45,62.05,Europe High,2,-1.00
16,6E 03-26,2025-11-06 09:56:00,Short,1.16189844280861,2025-11-06 14:09:00,1.1622,SL_Short_01,-75.39,12.36,-87.75,-75.39,562.11,Europe High,1,-1.00
17,6E 03-26,2025-11-06 14:25:00,Short,1.16219883430475,2025-11-06 14:40:00,1.1625,SL_Short_02,-75.29,12.36,-87.65,-75.29,37.21,Asia High,2,-1.00
18,6E 03-26,2025-11-06 15:11:00,Short,1.1626,2025-11-06 15:28:00,1.1628,SL_Short_03,-50.00,12.36,-62.36,-50.00,25.00,Asia High,3,-1.00
19,6E 03-26,2025-11-06 16:07:00,Short,1.16234872526637,2025-11-07 07:20:00,1.16305,SL_Short_04,-175.32,12.36,-187.68,-175.32,449.68,Asia High,4,-1.00
20,6E 03-26,2025-11-07 07:50:00,Short,1.16344979281768,2025-11-07 07:55:00,1.1637,SL_Short_05,-93.83,18.54,-112.37,-93.83,18.67,Asia High,5,-1.00
21,6E 03-26,2025-11-07 08:36:00,Short,1.16349566929134,2025-11-07 09:19:00,1.1642,SL_Short_06,-176.08,12.36,-188.44,-176.08,123.92,Asia High,6,-1.00
22,6E 03-26,2025-11-07 09:36:00,Short,1.16424950853596,2025-11-07 10:05:00,1.1647,SL_Short_07,-112.62,12.36,-124.98,-112.62,112.38,Asia High,7,-1.00
23,6E 03-26,2025-11-07 10:23:00,Short,1.16484943661972,2025-11-07 10:27:00,1.1651,SL_Short_08,-62.64,12.36,-75.00,-62.64,37.36,Asia High,8,-1.00
24,6E 03-26,2025-11-07 10:58:00,Short,1.1651997497112,2025-11-07 11:01:00,1.16555,SL_Short_09,-87.56,12.36,-99.92,-87.56,62.44,Asia High,9,-1.00
25,6E 03-26,2025-11-07 11:22:00,Short,1.16624989835103,2025-11-07 11:36:00,1.16665,SL_Short_10,-100.03,12.36,-112.39,-100.03,87.47,Asia High,10,-1.00
