ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
24,MES 03-26,2025-12-18 04:59:00,Short,6798.99659035558,2025-12-18 05:33:00,6801.25,SL_Short_02,-78.87,12.74,-91.61,-78.87,148.63,Asia High,2,-1.00
25,MES 03-26,2025-12-18 06:10:00,Short,6806.74439102564,2025-12-18 06:34:00,6808.25,SL_Short_03,-82.81,20.02,-102.83,-82.81,233.44,Asia High,3,-1.00
26,MES 03-26,2025-12-18 07:29:00,Short,6808.74512335055,2025-12-18 07:36:00,6810.75,SL_Short_04,-80.20,14.56,-94.76,-80.20,29.80,Asia High,4,-1.00
27,MES 03-26,2025-12-18 07:47:00,Short,6809.5,2025-12-18 08:00:00,6811.25,SL_Short_05,-78.75,16.38,-95.13,-78.75,45.00,Asia High,5,-1.00
28,MES 03-26,2025-12-18 08:14:00,Short,6811,2025-12-18 09:31:00,6812.5,SL_Short_06,-82.50,20.02,-102.52,-82.50,563.75,Asia High,6,-1.00
29,MES 03-26,2025-12-18 09:55:00,Short,6832.99852941177,2025-12-18 10:13:00,6838,SL_Short_07,-75.02,5.46,-80.48,-75.02,78.73,Asia High,7,-1.00
30,MES 03-26,2025-12-18 10:25:00,Short,6835.75,2025-12-18 10:26:00,6838.75,SL_Short_08,-75.00,9.10,-84.10,-75.00,12.50,Asia High,8,-1.00
31,MES 03-26,2025-12-18 12:44:00,Short,6869.74867223065,2025-12-18 13:09:00,6838.25,TP1_Short_01,472.48,5.46,467.02,-6.28,793.72,USA High,1,6.87
31.2,MES 03-26,2025-12-18 12:44:00,Short,6869.74867223065,2025-12-19 10:44:00,6869.74867223065,SL_Short_01,0.00,3.64,-3.64,-6.28,793.72,USA High,1,0.00
32,MES 03-26,2025-12-19 11:10:00,Short,6881.24993275503,2025-12-19 12:31:00,6887.75,SL_Short_01,-65.00,3.64,-68.64,-65.00,145.00,Europe High,1,-1.00
33,MES 03-26,2025-12-19 12:38:00,Short,6885.5,2025-12-19 13:18:00,6888.75,SL_Short_02,-97.50,10.92,-108.42,-97.50,285.00,Europe High,2,-1.00
34,MES 03-26,2025-12-19 13:37:00,Short,6888.49890838057,2025-12-19 13:52:00,6891.5,SL_Short_03,-105.04,12.74,-117.78,-105.04,87.46,Europe High,3,-1.00
35,MES 03-26,2025-12-19 14:05:00,Short,6889.99561737805,2025-12-19 14:17:00,6893.5,SL_Short_04,-87.61,9.10,-96.71,-87.61,18.64,Europe High,4,-1.00
